Sequence,Time (seconds),Best Score
"O,T,T,O,I,I,L,T,J,J,L,T,J,J,I,O,L,I,I,L,O,O,L,I,J,J,I,T,J,I,O,L,T,J,I,I,O,O,J,L,I,O,I,I,O,J,O,J,I,L",136.278993,10
